Percentile	Sample_Name	PercentSnow	Age_yr
0.841	LoLy-11-08	78	15409
0.975	LoLy-11-08	78	16357
0.025	LyCy-1	78	11767
0.159	LyCy-1	78	12763
0.5	LyCy-1	78	13812
0.841	LyCy-1	78	14878
0.975	LyCy-1	78	15922
0.025	LyCy-3	78	14372
0.159	LyCy-3	78	15581
0.5	LyCy-3	78	16847
0.841	LyCy-3	78	18128
0.975	LyCy-3	78	19378
0.025	LyCy-4	78	13081
0.159	LyCy-4	78	14294
0.5	LyCy-4	78	15564
0.841	LyCy-4	78	16845
0.975	LyCy-4	78	18091
0.025	LyCy-5	78	14585
0.159	LyCy-5	78	15707
0.5	LyCy-5	78	16882
0.841	LyCy-5	78	18071
0.975	LyCy-5	78	19232
0.025	TM14-01	78	13408
0.159	TM14-01	78	14346
0.5	TM14-01	78	15330
0.841	TM14-01	78	16325
0.975	TM14-01	78	17296
0.025	TM14-02	78	12315
0.159	TM14-02	78	13180
0.5	TM14-02	78	14088
0.841	TM14-02	78	15006
0.975	TM14-02	78	15900
0.025	TM14-03	78	12853
0.159	TM14-03	78	13754
0.5	TM14-03	78	14694
0.841	TM14-03	78	15637
0.975	TM14-03	78	16550
0.025	TM14-04	78	12145
0.159	TM14-04	78	12989
0.5	TM14-04	78	13874
0.841	TM14-04	78	14769
0.975	TM14-04	78	15640
0.025	TM14-05	78	11888
0.159	TM14-05	78	12751
0.5	TM14-05	78	13656
0.841	TM14-05	78	14571
0.975	TM14-05	78	15463
0.025	TM14-06	78	12339
0.159	TM14-06	78	13212
0.5	TM14-06	78	14129
0.841	TM14-06	78	15060
0.975	TM14-06	78	15972
0.025	TM14-07	78	13917
0.159	TM14-07	78	14899
0.5	TM14-07	78	15931
0.841	TM14-07	78	16979
0.975	TM14-07	78	18007
0.025	TM14-11	78	12139
0.159	TM14-11	78	13019
0.5	TM14-11	78	13948
0.841	TM14-11	78	14896
0.975	TM14-11	78	15831
0.025	TM14-12	78	13428
0.159	TM14-12	78	14363
0.5	TM14-12	78	15342
0.841	TM14-12	78	16330
0.975	TM14-12	78	17291
0.025	TM14-13	78	19334
0.159	TM14-13	78	20744
0.5	TM14-13	78	22234
0.841	TM14-13	78	23759
0.975	TM14-13	78	25273
0.025	TM14-15	78	13082
0.159	TM14-15	78	13982
0.5	TM14-15	78	14922
0.841	TM14-15	78	15869
0.975	TM14-15	78	16788
0.025	TM14-16	78	11802
0.159	TM14-16	78	12633
0.5	TM14-16	78	13503
0.841	TM14-16	78	14382
0.975	TM14-16	78	15241
0.025	TM14-17	78	12918
0.159	TM14-17	78	13813
0.5	TM14-17	78	14748
0.841	TM14-17	78	15689
0.975	TM14-17	78	16603
0.025	TM14-18	78	13132
0.159	TM14-18	78	14030
0.5	TM14-18	78	14967
0.841	TM14-18	78	15909
0.975	TM14-18	78	16820
0.025	UpLy-12-10	78	12227
0.159	UpLy-12-10	78	13101
0.5	UpLy-12-10	78	14024
0.841	UpLy-12-10	78	14968
0.975	UpLy-12-10	78	15898
0.025	C2-Boulder1	79	13062
0.159	C2-Boulder1	79	13966
0.5	C2-Boulder1	79	14914
0.841	C2-Boulder1	79	15876
0.975	C2-Boulder1	79	16816
0.025	C2-Boulder2	79	12964
0.159	C2-Boulder2	79	13926
0.5	C2-Boulder2	79	14938
0.841	C2-Boulder2	79	15966
0.975	C2-Boulder2	79	16973
0.025	LoLy-11-08	79	12558
0.159	LoLy-11-08	79	13477
0.5	LoLy-11-08	79	14438
0.841	LoLy-11-08	79	15409
0.975	LoLy-11-08	79	16355
0.025	LyCy-1	79	11817
0.159	LyCy-1	79	12817
0.5	LyCy-1	79	13869
0.841	LyCy-1	79	14935
0.975	LyCy-1	79	15976
0.025	LyCy-3	79	14426
0.159	LyCy-3	79	15643
0.5	LyCy-3	79	16919
0.841	LyCy-3	79	18209
0.975	LyCy-3	79	19468
0.025	LyCy-4	79	13107
0.159	LyCy-4	79	14324
0.5	LyCy-4	79	15596
0.841	LyCy-4	79	16879
0.975	LyCy-4	79	18128
0.025	LyCy-5	79	14613
0.159	LyCy-5	79	15738
0.5	LyCy-5	79	16919
0.841	LyCy-5	79	18113
0.975	LyCy-5	79	19279
0.025	TM14-01	79	13435
0.159	TM14-01	79	14376
0.5	TM14-01	79	15361
0.841	TM14-01	79	16357
0.975	TM14-01	79	17329
0.025	TM14-02	79	12320
0.159	TM14-02	79	13187
0.5	TM14-02	79	14096
0.841	TM14-02	79	15015
0.975	TM14-02	79	15911
0.025	TM14-03	79	12864
0.159	TM14-03	79	13765
0.5	TM14-03	79	14705
0.841	TM14-03	79	15649
0.975	TM14-03	79	16562
0.025	TM14-04	79	12137
0.159	TM14-04	79	12982
0.5	TM14-04	79	13869
0.841	TM14-04	79	14766
0.975	TM14-04	79	15639
0.025	TM14-05	79	11901
0.159	TM14-05	79	12766
0.5	TM14-05	79	13672
0.841	TM14-05	79	14587
0.975	TM14-05	79	15476
0.025	TM14-06	79	12334
0.159	TM14-06	79	13209
0.5	TM14-06	79	14131
0.841	TM14-06	79	15067
0.975	TM14-06	79	15985
0.025	TM14-07	79	13925
0.159	TM14-07	79	14907
0.5	TM14-07	79	15938
0.841	TM14-07	79	16985
0.975	TM14-07	79	18008
0.025	TM14-11	79	12151
0.159	TM14-11	79	13028
0.5	TM14-11	79	13953
0.841	TM14-11	79	14894
0.975	TM14-11	79	15822
0.025	TM14-12	79	13428
0.159	TM14-12	79	14365
0.5	TM14-12	79	15345
0.841	TM14-12	79	16336
0.975	TM14-12	79	17303
0.025	TM14-13	79	19367
0.159	TM14-13	79	20777
0.5	TM14-13	79	22267
0.841	TM14-13	79	23792
0.975	TM14-13	79	25306
0.025	TM14-15	79	13101
0.159	TM14-15	79	14001
0.5	TM14-15	79	14941
0.841	TM14-15	79	15888
0.975	TM14-15	79	16807
0.025	TM14-16	79	11810
0.159	TM14-16	79	12644
0.5	TM14-16	79	13517
0.841	TM14-16	79	14401
0.975	TM14-16	79	15263
0.025	TM14-17	79	12925
0.159	TM14-17	79	13821
0.5	TM14-17	79	14758
0.841	TM14-17	79	15702
0.975	TM14-17	79	16619
0.025	TM14-18	79	13142
0.159	TM14-18	79	14041
0.5	TM14-18	79	14978
0.841	TM14-18	79	15919
0.975	TM14-18	79	16830
0.025	UpLy-12-10	79	12243
0.159	UpLy-12-10	79	13113
0.5	UpLy-12-10	79	14033
0.841	UpLy-12-10	79	14972
0.975	UpLy-12-10	79	15899
0.025	C2-Boulder1	80	13072
0.159	C2-Boulder1	80	13977
0.5	C2-Boulder1	80	14926
0.841	C2-Boulder1	80	15887
0.975	C2-Boulder1	80	16825
0.025	C2-Boulder2	80	12972
0.159	C2-Boulder2	80	13933
0.5	C2-Boulder2	80	14944
0.841	C2-Boulder2	80	15971
0.975	C2-Boulder2	80	16976
0.025	LoLy-11-08	80	12554
0.159	LoLy-11-08	80	13473
0.5	LoLy-11-08	80	14437
0.841	LoLy-11-08	80	15413
0.975	LoLy-11-08	80	16365
0.025	LyCy-1	80	11831
0.159	LyCy-1	80	12835
0.5	LyCy-1	80	13890
0.841	LyCy-1	80	14961
0.975	LyCy-1	80	16008
0.025	LyCy-3	80	14459
0.159	LyCy-3	80	15676
0.5	LyCy-3	80	16952
0.841	LyCy-3	80	18241
0.975	LyCy-3	80	19497
0.025	LyCy-4	80	13121
0.159	LyCy-4	80	14340
0.5	LyCy-4	80	15615
0.841	LyCy-4	80	16903
0.975	LyCy-4	80	18157
0.025	LyCy-5	80	14624
0.159	LyCy-5	80	15753
0.5	LyCy-5	80	16938
0.841	LyCy-5	80	18137
0.975	LyCy-5	80	19306
0.025	TM14-01	80	13461
0.159	TM14-01	80	14402
0.5	TM14-01	80	15388
0.841	TM14-01	80	16385
0.975	TM14-01	80	17359
0.025	TM14-02	80	12351
0.159	TM14-02	80	13218
0.5	TM14-02	80	14128
0.841	TM14-02	80	15049
0.975	TM14-02	80	15945
0.025	TM14-03	80	12859
0.159	TM14-03	80	13759
0.5	TM14-03	80	14697
0.841	TM14-03	80	15639
0.975	TM14-03	80	16549
0.025	TM14-04	80	12163
0.159	TM14-04	80	13008
0.5	TM14-04	80	13895
0.841	TM14-04	80	14792
0.975	TM14-04	80	15666
0.025	TM14-05	80	11905
0.159	TM14-05	80	12771
0.5	TM14-05	80	13681
0.841	TM14-05	80	14602
0.975	TM14-05	80	15503
0.025	TM14-06	80	12355
0.159	TM14-06	80	13232
0.5	TM14-06	80	14156
0.841	TM14-06	80	15095
0.975	TM14-06	80	16016
0.025	TM14-07	80	13942
0.159	TM14-07	80	14924
0.5	TM14-07	80	15956
0.841	TM14-07	80	17003
0.975	TM14-07	80	18030
0.025	TM14-11	80	12174
0.159	TM14-11	80	13054
0.5	TM14-11	80	13980
0.841	TM14-11	80	14923
0.975	TM14-11	80	15848
0.025	TM14-12	80	13444
0.159	TM14-12	80	14383
0.5	TM14-12	80	15367
0.841	TM14-12	80	16363
0.975	TM14-12	80	17336
0.025	TM14-13	80	19387
0.159	TM14-13	80	20801
0.5	TM14-13	80	22297
0.841	TM14-13	80	23831
0.975	TM14-13	80	25358
0.025	TM14-15	80	13114
0.159	TM14-15	80	14016
0.5	TM14-15	80	14960
0.841	TM14-15	80	15911
0.975	TM14-15	80	16834
0.025	TM14-16	80	11825
0.159	TM14-16	80	12661
0.5	TM14-16	80	13537
0.841	TM14-16	80	14422
0.975	TM14-16	80	15283
0.025	TM14-17	80	12959
0.159	TM14-17	80	13858
0.5	TM14-17	80	14798
0.841	TM14-17	80	15744
0.975	TM14-17	80	16662
0.025	TM14-18	80	13145
0.159	TM14-18	80	14045
0.5	TM14-18	80	14983
0.841	TM14-18	80	15926
0.975	TM14-18	80	16838
0.025	UpLy-12-10	80	12278
0.159	UpLy-12-10	80	13154
0.5	UpLy-12-10	80	14079
0.841	UpLy-12-10	80	15022
0.975	UpLy-12-10	80	15947
0.025	C2-Boulder1	82	13095
0.159	C2-Boulder1	82	14001
0.5	C2-Boulder1	82	14952
0.841	C2-Boulder1	82	15915
0.975	C2-Boulder1	82	16856
0.025	C2-Boulder2	82	13011
0.159	C2-Boulder2	82	13974
0.5	C2-Boulder2	82	14988
0.841	C2-Boulder2	82	16018
0.975	C2-Boulder2	82	17028
0.025	LoLy-11-08	82	12560
0.159	LoLy-11-08	82	13478
0.5	LoLy-11-08	82	14441
0.841	LoLy-11-08	82	15415
0.975	LoLy-11-08	82	16367
0.025	LyCy-1	82	11861
0.159	LyCy-1	82	12872
0.5	LyCy-1	82	13937
0.841	LyCy-1	82	15019
0.975	LyCy-1	82	16081
0.025	LyCy-3	82	14482
0.159	LyCy-3	82	15707
0.5	LyCy-3	82	16995
0.841	LyCy-3	82	18299
0.975	LyCy-3	82	19575
0.025	LyCy-4	82	13152
0.159	LyCy-4	82	14373
0.5	LyCy-4	82	15651
0.841	LyCy-4	82	16941
0.975	LyCy-4	82	18198
0.025	LyCy-5	82	14693
0.159	LyCy-5	82	15828
0.5	LyCy-5	82	17018
0.841	LyCy-5	82	18223
0.975	LyCy-5	82	19401
0.025	TM14-01	82	13482
0.159	TM14-01	82	14426
0.5	TM14-01	82	15415
0.841	TM14-01	82	16418
0.975	TM14-01	82	17398
0.025	TM14-02	82	12360
0.159	TM14-02	82	13230
0.5	TM14-02	82	14144
0.841	TM14-02	82	15070
0.975	TM14-02	82	15972
0.025	TM14-03	82	12862
0.159	TM14-03	82	13763
0.5	TM14-03	82	14702
0.841	TM14-03	82	15645
0.975	TM14-03	82	16558
0.025	TM14-04	82	12204
0.159	TM14-04	82	13053
0.5	TM14-04	82	13945
0.841	TM14-04	82	14848
0.975	TM14-04	82	15730
0.025	TM14-05	82	11941
0.159	TM14-05	82	12809
0.5	TM14-05	82	13720
0.841	TM14-05	82	14640
0.975	TM14-05	82	15537
0.025	TM14-06	82	12375
0.159	TM14-06	82	13253
0.5	TM14-06	82	14177
0.841	TM14-06	82	15115
0.975	TM14-06	82	16036
0.025	TM14-07	82	13961
0.159	TM14-07	82	14947
0.5	TM14-07	82	15984
0.841	TM14-07	82	17039
0.975	TM14-07	82	18077
0.025	TM14-11	82	12205
0.159	TM14-11	82	13087
0.5	TM14-11	82	14018
0.841	TM14-11	82	14967
0.975	TM14-11	82	15902
0.025	TM14-12	82	13446
0.159	TM14-12	82	14386
0.5	TM14-12	82	15369
0.841	TM14-12	82	16362
0.975	TM14-12	82	17330
0.025	TM14-13	82	19424
0.159	TM14-13	82	20842
0.5	TM14-13	82	22341
0.841	TM14-13	82	23874
0.975	TM14-13	82	25395
0.025	TM14-15	82	13143
0.159	TM14-15	82	14047
0.5	TM14-15	82	14991
0.841	TM14-15	82	15941
0.975	TM14-15	82	16862
0.025	TM14-16	82	11852
0.159	TM14-16	82	12688
0.5	TM14-16	82	13565
0.841	TM14-16	82	14451
0.975	TM14-16	82	15316
0.025	TM14-17	82	12977
0.159	TM14-17	82	13878
0.5	TM14-17	82	14821
0.841	TM14-17	82	15772
0.975	TM14-17	82	16695
0.025	TM14-18	82	13155
0.159	TM14-18	82	14056
0.5	TM14-18	82	14995
0.841	TM14-18	82	15939
0.975	TM14-18	82	16853
0.025	UpLy-12-10	82	12309
0.159	UpLy-12-10	82	13186
0.5	UpLy-12-10	82	14114
0.841	UpLy-12-10	82	15060
0.975	UpLy-12-10	82	15989
0.025	C2-Boulder1	83	13106
0.159	C2-Boulder1	83	14014
0.5	C2-Boulder1	83	14967
0.841	C2-Boulder1	83	15933
0.975	C2-Boulder1	83	16878
0.025	C2-Boulder2	83	13030
0.159	C2-Boulder2	83	13991
0.5	C2-Boulder2	83	15002
0.841	C2-Boulder2	83	16026
0.975	C2-Boulder2	83	17025
0.025	LoLy-11-08	83	12564
0.159	LoLy-11-08	83	13482
0.5	LoLy-11-08	83	14444
0.841	LoLy-11-08	83	15416
0.975	LoLy-11-08	83	16364
0.025	LyCy-1	83	11888
0.159	LyCy-1	83	12902
0.5	LyCy-1	83	13969
0.841	LyCy-1	83	15052
0.975	LyCy-1	83	16115
0.025	LyCy-3	83	14506
0.159	LyCy-3	83	15729
0.5	LyCy-3	83	17011
0.841	LyCy-3	83	18307
0.975	LyCy-3	83	19573
0.025	LyCy-4	83	13177
0.159	LyCy-4	83	14403
0.5	LyCy-4	83	15686
0.841	LyCy-4	83	16983
0.975	LyCy-4	83	18247
0.025	LyCy-5	83	14689
0.159	LyCy-5	83	15824
0.5	LyCy-5	83	17017
0.841	LyCy-5	83	18225
0.975	LyCy-5	83	19408
0.025	TM14-01	83	13509
0.159	TM14-01	83	14455
0.5	TM14-01	83	15446
0.841	TM14-01	83	16448
0.975	TM14-01	83	17424
0.025	TM14-02	83	12381
0.159	TM14-02	83	13249
0.5	TM14-02	83	14159
0.841	TM14-02	83	15080
0.975	TM14-02	83	15977
0.025	TM14-03	83	12868
0.159	TM14-03	83	13769
0.5	TM14-03	83	14709
0.841	TM14-03	83	15653
0.975	TM14-03	83	16565
0.025	TM14-04	83	12206
0.159	TM14-04	83	13057
0.5	TM14-04	83	13950
0.841	TM14-04	83	14855
0.975	TM14-04	83	15738
0.025	TM14-05	83	11957
0.159	TM14-05	83	12826
0.5	TM14-05	83	13737
0.841	TM14-05	83	14659
0.975	TM14-05	83	15558
0.025	TM14-06	83	12372
0.159	TM14-06	83	13251
0.5	TM14-06	83	14175
0.841	TM14-06	83	15113
0.975	TM14-06	83	16031
0.025	TM14-07	83	13979
0.159	TM14-07	83	14969
0.5	TM14-07	83	16011
0.841	TM14-07	83	17073
0.975	TM14-07	83	18118
0.025	TM14-11	83	12212
0.159	TM14-11	83	13096
0.5	TM14-11	83	14029
0.841	TM14-11	83	14978
0.975	TM14-11	83	15910
0.025	TM14-12	83	13447
0.159	TM14-12	83	14387
0.5	TM14-12	83	15370
0.841	TM14-12	83	16364
0.975	TM14-12	83	17335
0.025	TM14-13	83	19448
0.159	TM14-13	83	20863
0.5	TM14-13	83	22359
0.841	TM14-13	83	23889
0.975	TM14-13	83	25408
0.025	TM14-15	83	13152
0.159	TM14-15	83	14055
0.5	TM14-15	83	14999
0.841	TM14-15	83	15949
0.975	TM14-15	83	16871
0.025	TM14-16	83	11875
0.159	TM14-16	83	12714
0.5	TM14-16	83	13595
0.841	TM14-16	83	14486
0.975	TM14-16	83	15358
0.025	TM14-17	83	12989
0.159	TM14-17	83	13891
0.5	TM14-17	83	14835
0.841	TM14-17	83	15786
0.975	TM14-17	83	16710
0.025	TM14-18	83	13156
0.159	TM14-18	83	14056
0.5	TM14-18	83	14996
0.841	TM14-18	83	15939
0.975	TM14-18	83	16853
0.025	UpLy-12-10	83	12303
0.159	UpLy-12-10	83	13182
0.5	UpLy-12-10	83	14111
0.841	UpLy-12-10	83	15060
0.975	UpLy-12-10	83	15995
0.025	C2-Boulder1	85	13112
0.159	C2-Boulder1	85	14022
0.5	C2-Boulder1	85	14976
0.841	C2-Boulder1	85	15943
0.975	C2-Boulder1	85	16890
0.025	C2-Boulder2	85	13060
0.159	C2-Boulder2	85	14025
0.5	C2-Boulder2	85	15040
0.841	C2-Boulder2	85	16071
0.975	C2-Boulder2	85	17080
0.025	LoLy-11-08	85	12565
0.159	LoLy-11-08	85	13484
0.5	LoLy-11-08	85	14446
0.841	LoLy-11-08	85	15419
0.975	LoLy-11-08	85	16366
0.025	LyCy-1	85	11915
0.159	LyCy-1	85	12928
0.5	LyCy-1	85	13996
0.841	LyCy-1	85	15083
0.975	LyCy-1	85	16149
0.025	LyCy-3	85	14560
0.159	LyCy-3	85	15790
0.5	LyCy-3	85	17080
0.841	LyCy-3	85	18387
0.975	LyCy-3	85	19664
0.025	LyCy-4	85	13225
0.159	LyCy-4	85	14456
0.5	LyCy-4	85	15746
0.841	LyCy-4	85	17051
0.975	LyCy-4	85	18326
0.025	LyCy-5	85	14745
0.159	LyCy-5	85	15885
0.5	LyCy-5	85	17079
0.841	LyCy-5	85	18288
0.975	LyCy-5	85	19469
0.025	TM14-01	85	13536
0.159	TM14-01	85	14486
0.5	TM14-01	85	15483
0.841	TM14-01	85	16494
0.975	TM14-01	85	17485
0.025	TM14-02	85	12415
0.159	TM14-02	85	13287
0.5	TM14-02	85	14201
0.841	TM14-02	85	15124
0.975	TM14-02	85	16020
0.025	TM14-03	85	12856
0.159	TM14-03	85	13757
0.5	TM14-03	85	14698
0.841	TM14-03	85	15643
0.975	TM14-03	85	16557
0.025	TM14-04	85	12233
0.159	TM14-04	85	13087
0.5	TM14-04	85	13984
0.841	TM14-04	85	14893
0.975	TM14-04	85	15779
0.025	TM14-05	85	11985
0.159	TM14-05	85	12859
0.5	TM14-05	85	13777
0.841	TM14-05	85	14707
0.975	TM14-05	85	15614
0.025	TM14-06	85	12408
0.159	TM14-06	85	13289
0.5	TM14-06	85	14217
0.841	TM14-06	85	15158
0.975	TM14-06	85	16078
0.025	TM14-07	85	13995
0.159	TM14-07	85	14987
0.5	TM14-07	85	16032
0.841	TM14-07	85	17095
0.975	TM14-07	85	18141
0.025	TM14-11	85	12273
0.159	TM14-11	85	13164
0.5	TM14-11	85	14102
0.841	TM14-11	85	15057
0.975	TM14-11	85	15993
0.025	TM14-12	85	13480
0.159	TM14-12	85	14422
0.5	TM14-12	85	15408
0.841	TM14-12	85	16405
0.975	TM14-12	85	17376
0.025	TM14-13	85	19486
0.159	TM14-13	85	20909
0.5	TM14-13	85	22416
0.841	TM14-13	85	23962
0.975	TM14-13	85	25504
0.025	TM14-15	85	13173
0.159	TM14-15	85	14080
0.5	TM14-15	85	15028
0.841	TM14-15	85	15982
0.975	TM14-15	85	16908
0.025	TM14-16	85	11901
0.159	TM14-16	85	12742
0.5	TM14-16	85	13623
0.841	TM14-16	85	14513
0.975	TM14-16	85	15380
0.025	TM14-17	85	13014
0.159	TM14-17	85	13919
0.5	TM14-17	85	14867
0.841	TM14-17	85	15821
0.975	TM14-17	85	16746
0.025	TM14-18	85	13184
0.159	TM14-18	85	14088
0.5	TM14-18	85	15032
0.841	TM14-18	85	15981
0.975	TM14-18	85	16900
0.025	UpLy-12-10	85	12352
0.159	UpLy-12-10	85	13233
0.5	UpLy-12-10	85	14167
0.841	UpLy-12-10	85	15122
0.975	UpLy-12-10	85	16065
0.025	C2-Boulder1	87	13124
0.159	C2-Boulder1	87	14035
0.5	C2-Boulder1	87	14994
0.841	C2-Boulder1	87	15967
0.975	C2-Boulder1	87	16921
0.025	C2-Boulder2	87	13116
0.159	C2-Boulder2	87	14085
0.5	C2-Boulder2	87	15104
0.841	C2-Boulder2	87	16139
0.975	C2-Boulder2	87	17152
0.025	LoLy-11-08	87	12554
0.159	LoLy-11-08	87	13472
0.5	LoLy-11-08	87	14435
0.841	LoLy-11-08	87	15408
0.975	LoLy-11-08	87	16357
0.025	LyCy-1	87	11959
0.159	LyCy-1	87	12980
0.5	LyCy-1	87	14055
0.841	LyCy-1	87	15149
0.975	LyCy-1	87	16218
0.025	LyCy-3	87	14610
0.159	LyCy-3	87	15845
0.5	LyCy-3	87	17141
0.841	LyCy-3	87	18451
0.975	LyCy-3	87	19730
0.025	LyCy-4	87	13248
0.159	LyCy-4	87	14481
0.5	LyCy-4	87	15771
0.841	LyCy-4	87	17076
0.975	LyCy-4	87	18349
0.025	LyCy-5	87	14774
0.159	LyCy-5	87	15916
0.5	LyCy-5	87	17114
0.841	LyCy-5	87	18328
0.975	LyCy-5	87	19514
0.025	TM14-01	87	13575
0.159	TM14-01	87	14529
0.5	TM14-01	87	15531
0.841	TM14-01	87	16548
0.975	TM14-01	87	17546
0.025	TM14-02	87	12427
0.159	TM14-02	87	13302
0.5	TM14-02	87	14220
0.841	TM14-02	87	15148
0.975	TM14-02	87	16050
0.025	TM14-03	87	12861
0.159	TM14-03	87	13763
0.5	TM14-03	87	14704
0.841	TM14-03	87	15649
0.975	TM14-03	87	16563
0.025	TM14-04	87	12279
0.159	TM14-04	87	13137
0.5	TM14-04	87	14038
0.841	TM14-04	87	14949
0.975	TM14-04	87	15838
0.025	TM14-05	87	12022
0.159	TM14-05	87	12897
0.5	TM14-05	87	13816
0.841	TM14-05	87	14745
0.975	TM14-05	87	15651
0.025	TM14-06	87	12431
0.159	TM14-06	87	13314
0.5	TM14-06	87	14243
0.841	TM14-06	87	15186
0.975	TM14-06	87	16108
0.025	TM14-07	87	14014
0.159	TM14-07	87	15006
0.5	TM14-07	87	16049
0.841	TM14-07	87	17108
0.975	TM14-07	87	18146
0.025	TM14-11	87	12281
0.159	TM14-11	87	13172
0.5	TM14-11	87	14111
0.841	TM14-11	87	15066
0.975	TM14-11	87	16003
0.025	TM14-12	87	13504
0.159	TM14-12	87	14450
0.5	TM14-12	87	15440
0.841	TM14-12	87	16442
0.975	TM14-12	87	17420
0.025	TM14-13	87	19545
0.159	TM14-13	87	20974
0.5	TM14-13	87	22486
0.841	TM14-13	87	24035
0.975	TM14-13	87	25575
0.025	TM14-15	87	13210
0.159	TM14-15	87	14121
0.5	TM14-15	87	15073
0.841	TM14-15	87	16033
0.975	TM14-15	87	16966
0.025	TM14-16	87	11931
0.159	TM14-16	87	12775
0.5	TM14-16	87	13661
0.841	TM14-16	87	14556
0.975	TM14-16	87	15429
0.025	TM14-17	87	13056
0.159	TM14-17	87	13964
0.5	TM14-17	87	14914
0.841	TM14-17	87	15871
0.975	TM14-17	87	16800
0.025	TM14-18	87	13196
0.159	TM14-18	87	14102
0.5	TM14-18	87	15047
0.841	TM14-18	87	15997
0.975	TM14-18	87	16918
0.025	UpLy-12-10	87	12369
0.159	UpLy-12-10	87	13260
0.5	UpLy-12-10	87	14203
0.841	UpLy-12-10	87	15166
0.975	UpLy-12-10	87	16114
0.025	C2-Boulder1	89	13152
0.159	C2-Boulder1	89	14066
0.5	C2-Boulder1	89	15026
0.841	C2-Boulder1	89	16001
0.975	C2-Boulder1	89	16953
0.025	C2-Boulder2	89	13132
0.159	C2-Boulder2	89	14104
0.5	C2-Boulder2	89	15127
0.841	C2-Boulder2	89	16165
0.975	C2-Boulder2	89	17181
0.025	LoLy-11-08	89	12560
0.159	LoLy-11-08	89	13480
0.5	LoLy-11-08	89	14443
0.841	LoLy-11-08	89	15417
0.975	LoLy-11-08	89	16367
0.025	LyCy-1	89	12007
0.159	LyCy-1	89	13034
0.5	LyCy-1	89	14116
0.841	LyCy-1	89	15217
0.975	LyCy-1	89	16296
0.025	LyCy-3	89	14643
0.159	LyCy-3	89	15881
0.5	LyCy-3	89	17181
0.841	LyCy-3	89	18499
0.975	LyCy-3	89	19790
0.025	LyCy-4	89	13287
0.159	LyCy-4	89	14526
0.5	LyCy-4	89	15824
0.841	LyCy-4	89	17139
0.975	LyCy-4	89	18424
0.025	LyCy-5	89	14820
0.159	LyCy-5	89	15966
0.5	LyCy-5	89	17169
0.841	LyCy-5	89	18386
0.975	LyCy-5	89	19574
0.025	TM14-01	89	13619
0.159	TM14-01	89	14577
0.5	TM14-01	89	15583
0.841	TM14-01	89	16605
0.975	TM14-01	89	17607
0.025	TM14-02	89	12443
0.159	TM14-02	89	13323
0.5	TM14-02	89	14247
0.841	TM14-02	89	15183
0.975	TM14-02	89	16094
0.025	TM14-03	89	12856
0.159	TM14-03	89	13756
0.5	TM14-03	89	14696
0.841	TM14-03	89	15640
0.975	TM14-03	89	16553
0.025	TM14-04	89	12296
0.159	TM14-04	89	13156
0.5	TM14-04	89	14060
0.841	TM14-04	89	14976
0.975	TM14-04	89	15869
0.025	TM14-05	89	12042
0.159	TM14-05	89	12924
0.5	TM14-05	89	13850
0.841	TM14-05	89	14789
0.975	TM14-05	89	15707
0.025	TM14-06	89	12451
0.159	TM14-06	89	13335
0.5	TM14-06	89	14266
0.841	TM14-06	89	15211
0.975	TM14-06	89	16138
0.025	TM14-07	89	14055
0.159	TM14-07	89	15052
0.5	TM14-07	89	16102
0.841	TM14-07	89	17171
0.975	TM14-07	89	18220
0.025	TM14-11	89	12330
0.159	TM14-11	89	13226
0.5	TM14-11	89	14173
0.841	TM14-11	89	15140
0.975	TM14-11	89	16094
0.025	TM14-12	89	13501
0.159	TM14-12	89	14446
0.5	TM14-12	89	15435
0.841	TM14-12	89	16435
0.975	TM14-12	89	17411
0.025	TM14-13	89	19569
0.159	TM14-13	89	21001
0.5	TM14-13	89	22517
0.841	TM14-13	89	24072
0.975	TM14-13	89	25614
0.025	TM14-15	89	13236
0.159	TM14-15	89	14149
0.5	TM14-15	89	15104
0.841	TM14-15	89	16068
0.975	TM14-15	89	17005
0.025	TM14-16	89	11956
0.159	TM14-16	89	12804
0.5	TM14-16	89	13694
0.841	TM14-16	89	14596
0.975	TM14-16	89	15477
0.025	TM14-17	89	13082
0.159	TM14-17	89	13992
0.5	TM14-17	89	14943
0.841	TM14-17	89	15901
0.975	TM14-17	89	16831
0.025	TM14-18	89	13217
0.159	TM14-18	89	14124
0.5	TM14-18	89	15071
0.841	TM14-18	89	16024
0.975	TM14-18	89	16947
0.025	UpLy-12-10	89	12432
0.159	UpLy-12-10	89	13322
0.5	UpLy-12-10	89	14261
0.841	UpLy-12-10	89	15218
0.975	UpLy-12-10	89	16157
0.025	C2-Boulder1	90	13144
0.159	C2-Boulder1	90	14055
0.5	C2-Boulder1	90	15012
0.841	C2-Boulder1	90	15982
0.975	C2-Boulder1	90	16930
0.025	C2-Boulder2	90	13151
0.159	C2-Boulder2	90	14121
0.5	C2-Boulder2	90	15142
0.841	C2-Boulder2	90	16178
0.975	C2-Boulder2	90	17193
0.025	LoLy-11-08	90	12563
0.159	LoLy-11-08	90	13483
0.5	LoLy-11-08	90	14446
0.841	LoLy-11-08	90	15420
0.975	LoLy-11-08	90	16369
0.025	LyCy-1	90	12043
0.159	LyCy-1	90	13071
0.5	LyCy-1	90	14156
0.841	LyCy-1	90	15262
0.975	LyCy-1	90	16349
0.025	LyCy-3	90	14661
