Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
TM14-18--189	Be-10 (qtz)	14840	247	1202	14596	243	1125	14582	243	897	--	--	--
													
TM14-18--190	Be-10 (qtz)	14604	243	1183	14375	240	1108	14365	239	884	--	--	--
													
TM14-18--191	Be-10 (qtz)	14558	243	1179	14331	239	1105	14323	239	881	--	--	--
													
TM14-18--192	Be-10 (qtz)	14853	247	1203	14608	243	1126	14593	243	898	--	--	--
													
TM14-18--193	Be-10 (qtz)	14652	244	1187	14419	240	1112	14407	240	886	--	--	--
													
TM14-18--194	Be-10 (qtz)	14633	244	1186	14402	240	1110	14391	240	885	--	--	--
													
TM14-18--195	Be-10 (qtz)	14641	244	1186	14410	240	1111	14399	240	886	--	--	--
													
TM14-18--196	Be-10 (qtz)	14729	245	1193	14491	241	1117	14479	241	891	--	--	--
													
TM14-18--197	Be-10 (qtz)	14601	243	1183	14372	239	1108	14361	239	883	--	--	--
													
TM14-18--198	Be-10 (qtz)	14623	244	1185	14392	240	1110	14382	240	885	--	--	--
													
TM14-18--199	Be-10 (qtz)	14689	245	1190	14454	241	1114	14442	241	888	--	--	--
													
TM14-18--200	Be-10 (qtz)	14627	244	1185	14397	240	1110	14388	240	885	--	--	--
													
TM14-18--201	Be-10 (qtz)	14786	246	1198	14545	242	1121	14531	242	894	--	--	--
													
TM14-18--202	Be-10 (qtz)	14690	245	1190	14455	241	1114	14444	241	888	--	--	--
													
TM14-18--203	Be-10 (qtz)	14756	246	1196	14517	242	1119	14502	242	892	--	--	--
													
TM14-18--204	Be-10 (qtz)	14609	243	1184	14380	240	1109	14370	239	884	--	--	--
													
TM14-18--205	Be-10 (qtz)	14748	246	1195	14510	242	1119	14497	242	892	--	--	--
													
TM14-18--206	Be-10 (qtz)	14678	245	1189	14444	241	1114	14431	240	888	--	--	--
													
TM14-18--207	Be-10 (qtz)	14693	245	1190	14458	241	1115	14447	241	889	--	--	--
													
TM14-18--208	Be-10 (qtz)	14748	246	1195	14509	242	1119	14498	242	892	--	--	--
													
TM14-18--209	Be-10 (qtz)	14771	246	1197	14531	242	1120	14518	242	893	--	--	--
													
TM14-18--210	Be-10 (qtz)	14733	245	1194	14495	242	1117	14481	241	891	--	--	--
													
TM14-18--211	Be-10 (qtz)	14699	245	1191	14463	241	1115	14450	241	889	--	--	--
													
TM14-18--212	Be-10 (qtz)	14544	242	1178	14318	239	1104	14307	238	880	--	--	--
													
TM14-18--213	Be-10 (qtz)	14865	248	1204	14621	244	1127	14607	243	899	--	--	--
													
TM14-18--214	Be-10 (qtz)	14570	243	1180	14343	239	1106	14332	239	882	--	--	--
													
TM14-18--215	Be-10 (qtz)	14816	247	1201	14574	243	1124	14558	243	896	--	--	--
													
TM14-18--216	Be-10 (qtz)	14580	243	1181	14352	239	1106	14341	239	882	--	--	--
													
TM14-18--217	Be-10 (qtz)	14589	243	1182	14361	239	1107	14351	239	883	--	--	--
													
TM14-18--218	Be-10 (qtz)	14522	242	1177	14297	238	1102	14284	238	879	--	--	--
													
TM14-18--219	Be-10 (qtz)	14891	248	1207	14646	244	1129	14632	244	900	--	--	--
													
TM14-18--220	Be-10 (qtz)	14795	247	1199	14553	242	1122	14540	242	894	--	--	--
													
TM14-18--221	Be-10 (qtz)	14599	243	1183	14370	239	1108	14358	239	883	--	--	--
													
TM14-18--222	Be-10 (qtz)	14605	243	1183	14376	240	1108	14366	239	884	--	--	--
													
TM14-18--223	Be-10 (qtz)	14862	248	1204	14618	244	1127	14602	243	898	--	--	--
													
TM14-18--224	Be-10 (qtz)	14753	246	1195	14514	242	1119	14501	242	892	--	--	--
													
TM14-18--225	Be-10 (qtz)	14774	246	1197	14533	242	1120	14520	242	893	--	--	--
													
TM14-18--226	Be-10 (qtz)	14626	244	1185	14396	240	1110	14387	240	885	--	--	--
													
TM14-18--227	Be-10 (qtz)	14629	244	1185	14398	240	1110	14388	240	885	--	--	--
													
TM14-18--228	Be-10 (qtz)	14748	246	1195	14509	242	1119	14495	242	892	--	--	--
													
TM14-18--229	Be-10 (qtz)	14963	249	1212	14715	245	1134	14703	245	904	--	--	--
													
TM14-18--230	Be-10 (qtz)	14603	243	1183	14374	239	1108	14364	239	884	--	--	--
													
TM14-18--231	Be-10 (qtz)	14642	244	1186	14410	240	1111	14399	240	886	--	--	--
													
TM14-18--232	Be-10 (qtz)	14602	243	1183	14373	239	1108	14363	239	883	--	--	--
													
TM14-18--233	Be-10 (qtz)	14735	246	1194	14497	242	1118	14484	241	891	--	--	--
													
TM14-18--234	Be-10 (qtz)	14980	250	1214	14731	245	1136	14716	245	905	--	--	--
													
TM14-18--235	Be-10 (qtz)	14622	244	1185	14391	240	1109	14380	240	885	--	--	--
													
TM14-18--236	Be-10 (qtz)	14758	246	1196	14519	242	1119	14505	242	892	--	--	--
													
TM14-18--237	Be-10 (qtz)	14544	242	1178	14317	239	1104	14306	238	880	--	--	--
													
TM14-18--238	Be-10 (qtz)	14942	249	1211	14695	245	1133	14682	245	903	--	--	--
													
TM14-18--239	Be-10 (qtz)	14557	243	1179	14330	239	1105	14319	239	881	--	--	--
													
TM14-18--240	Be-10 (qtz)	14544	242	1178	14318	239	1104	14307	238	880	--	--	--
													
TM14-18--241	Be-10 (qtz)	14784	246	1198	14543	242	1121	14529	242	894	--	--	--
													
TM14-18--242	Be-10 (qtz)	14654	244	1187	14422	240	1112	14410	240	886	--	--	--
													
TM14-18--243	Be-10 (qtz)	14568	243	1180	14340	239	1106	14331	239	882	--	--	--
													
TM14-18--244	Be-10 (qtz)	14742	246	1194	14504	242	1118	14492	241	891	--	--	--
													
TM14-18--245	Be-10 (qtz)	14562	243	1180	14335	239	1105	14324	239	881	--	--	--
													
TM14-18--246	Be-10 (qtz)	14640	244	1186	14408	240	1111	14396	240	886	--	--	--
													
TM14-18--247	Be-10 (qtz)	14662	244	1188	14429	240	1112	14419	240	887	--	--	--
													
TM14-18--248	Be-10 (qtz)	14801	247	1199	14559	243	1122	14545	242	895	--	--	--
													
TM14-18--249	Be-10 (qtz)	14574	243	1181	14347	239	1106	14334	239	882	--	--	--
													
TM14-18--250	Be-10 (qtz)	14685	245	1190	14450	241	1114	14438	241	888	--	--	--
													
TM14-18--251	Be-10 (qtz)	14570	243	1180	14343	239	1106	14331	239	882	--	--	--
													
TM14-18--252	Be-10 (qtz)	14752	246	1195	14513	242	1119	14500	242	892	--	--	--
													
TM14-18--253	Be-10 (qtz)	14617	244	1184	14387	240	1109	14377	240	884	--	--	--
													
TM14-18--254	Be-10 (qtz)	14912	248	1208	14666	244	1131	14651	244	901	--	--	--
													
TM14-18--255	Be-10 (qtz)	14776	246	1197	14536	242	1121	14522	242	893	--	--	--
													
TM14-18--256	Be-10 (qtz)	14673	244	1189	14439	241	1113	14427	240	887	--	--	--
													
TM14-18--257	Be-10 (qtz)	14677	245	1189	14443	241	1113	14431	240	888	--	--	--
													
TM14-18--258	Be-10 (qtz)	14663	244	1188	14430	240	1112	14417	240	887	--	--	--
													
TM14-18--259	Be-10 (qtz)	14578	243	1181	14350	239	1106	14339	239	882	--	--	--
													
TM14-18--260	Be-10 (qtz)	14718	245	1193	14482	241	1116	14469	241	890	--	--	--
													
TM14-18--261	Be-10 (qtz)	14658	244	1188	14425	240	1112	14415	240	887	--	--	--
													
TM14-18--262	Be-10 (qtz)	14685	245	1190	14450	241	1114	14438	241	888	--	--	--
													
