Percentile	Sample_Name	PercentSnow	Age_yr
0.159	LoLy-11-08	78	14020
0.5	LoLy-11-08	78	14436
0.841	LoLy-11-08	78	14864
0.975	LoLy-11-08	78	15288
0.025	LyCy-1	78	12570
0.159	LyCy-1	78	13169
0.5	LyCy-1	78	13809
0.841	LyCy-1	78	14472
0.975	LyCy-1	78	15130
0.025	LyCy-3	78	15368
0.159	LyCy-3	78	16087
0.5	LyCy-3	78	16846
0.841	LyCy-3	78	17622
0.975	LyCy-3	78	18391
0.025	LyCy-4	78	13910
0.159	LyCy-4	78	14716
0.5	LyCy-4	78	15563
0.841	LyCy-4	78	16423
0.975	LyCy-4	78	17268
0.025	LyCy-5	78	15713
0.159	LyCy-5	78	16278
0.5	LyCy-5	78	16879
0.841	LyCy-5	78	17500
0.975	LyCy-5	78	18124
0.025	TM14-01	78	14596
0.159	TM14-01	78	14955
0.5	TM14-01	78	15329
0.841	TM14-01	78	15714
0.975	TM14-01	78	16119
0.025	TM14-02	78	13397
0.159	TM14-02	78	13730
0.5	TM14-02	78	14089
0.841	TM14-02	78	14455
0.975	TM14-02	78	14810
0.025	TM14-03	78	14013
0.159	TM14-03	78	14346
0.5	TM14-03	78	14694
0.841	TM14-03	78	15045
0.975	TM14-03	78	15385
0.025	TM14-04	78	13242
0.159	TM14-04	78	13547
0.5	TM14-04	78	13874
0.841	TM14-04	78	14212
0.975	TM14-04	78	14544
0.025	TM14-05	78	12875
0.159	TM14-05	78	13253
0.5	TM14-05	78	13654
0.841	TM14-05	78	14070
0.975	TM14-05	78	14488
0.025	TM14-06	78	13461
0.159	TM14-06	78	13777
0.5	TM14-06	78	14126
0.841	TM14-06	78	14497
0.975	TM14-06	78	14862
0.025	TM14-07	78	15200
0.159	TM14-07	78	15544
0.5	TM14-07	78	15925
0.841	TM14-07	78	16336
0.975	TM14-07	78	16758
0.025	TM14-11	78	13175
0.159	TM14-11	78	13538
0.5	TM14-11	78	13943
0.841	TM14-11	78	14379
0.975	TM14-11	78	14817
0.025	TM14-12	78	14714
0.159	TM14-12	78	15015
0.5	TM14-12	78	15339
0.841	TM14-12	78	15678
0.975	TM14-12	78	16026
0.025	TM14-13	78	20994
0.159	TM14-13	78	21583
0.5	TM14-13	78	22228
0.841	TM14-13	78	22916
0.975	TM14-13	78	23658
0.025	TM14-15	78	14312
0.159	TM14-15	78	14607
0.5	TM14-15	78	14920
0.841	TM14-15	78	15245
0.975	TM14-15	78	15571
0.025	TM14-16	78	12849
0.159	TM14-16	78	13164
0.5	TM14-16	78	13499
0.841	TM14-16	78	13849
0.975	TM14-16	78	14219
0.025	TM14-17	78	14113
0.159	TM14-17	78	14420
0.5	TM14-17	78	14746
0.841	TM14-17	78	15080
0.975	TM14-17	78	15420
0.025	TM14-18	78	14400
0.159	TM14-18	78	14671
0.5	TM14-18	78	14963
0.841	TM14-18	78	15269
0.975	TM14-18	78	15571
0.025	UpLy-12-10	78	13295
0.159	UpLy-12-10	78	13635
0.5	UpLy-12-10	78	14022
0.841	UpLy-12-10	78	14436
0.975	UpLy-12-10	78	14839
0.025	C2-Boulder1	79	14328
0.159	C2-Boulder1	79	14601
0.5	C2-Boulder1	79	14909
0.841	C2-Boulder1	79	15240
0.975	C2-Boulder1	79	15582
0.025	C2-Boulder2	79	14024
0.159	C2-Boulder2	79	14469
0.5	C2-Boulder2	79	14941
0.841	C2-Boulder2	79	15423
0.975	C2-Boulder2	79	15896
0.025	LoLy-11-08	79	13631
0.159	LoLy-11-08	79	14023
0.5	LoLy-11-08	79	14438
0.841	LoLy-11-08	79	14863
0.975	LoLy-11-08	79	15282
0.025	LyCy-1	79	12622
0.159	LyCy-1	79	13227
0.5	LyCy-1	79	13868
0.841	LyCy-1	79	14525
0.975	LyCy-1	79	15172
0.025	LyCy-3	79	15421
0.159	LyCy-3	79	16148
0.5	LyCy-3	79	16917
0.841	LyCy-3	79	17704
0.975	LyCy-3	79	18479
0.025	LyCy-4	79	13938
0.159	LyCy-4	79	14745
0.5	LyCy-4	79	15595
0.841	LyCy-4	79	16457
0.975	LyCy-4	79	17303
0.025	LyCy-5	79	15739
0.159	LyCy-5	79	16308
0.5	LyCy-5	79	16915
0.841	LyCy-5	79	17544
0.975	LyCy-5	79	18171
0.025	TM14-01	79	14627
0.159	TM14-01	79	14987
0.5	TM14-01	79	15361
0.841	TM14-01	79	15744
0.975	TM14-01	79	16140
0.025	TM14-02	79	13399
0.159	TM14-02	79	13738
0.5	TM14-02	79	14097
0.841	TM14-02	79	14464
0.975	TM14-02	79	14824
0.025	TM14-03	79	14029
0.159	TM14-03	79	14358
0.5	TM14-03	79	14704
0.841	TM14-03	79	15055
0.975	TM14-03	79	15399
0.025	TM14-04	79	13228
0.159	TM14-04	79	13536
0.5	TM14-04	79	13868
0.841	TM14-04	79	14212
0.975	TM14-04	79	14554
0.025	TM14-05	79	12887
0.159	TM14-05	79	13268
0.5	TM14-05	79	13672
0.841	TM14-05	79	14085
0.975	TM14-05	79	14489
0.025	TM14-06	79	13435
0.159	TM14-06	79	13766
0.5	TM14-06	79	14130
0.841	TM14-06	79	14511
0.975	TM14-06	79	14885
0.025	TM14-07	79	15210
0.159	TM14-07	79	15553
0.5	TM14-07	79	15933
0.841	TM14-07	79	16341
0.975	TM14-07	79	16747
0.025	TM14-11	79	13201
0.159	TM14-11	79	13555
0.5	TM14-11	79	13948
0.841	TM14-11	79	14367
0.975	TM14-11	79	14795
0.025	TM14-12	79	14708
0.159	TM14-12	79	15013
0.5	TM14-12	79	15341
0.841	TM14-12	79	15687
0.975	TM14-12	79	16054
0.025	TM14-13	79	21043
0.159	TM14-13	79	21622
0.5	TM14-13	79	22259
0.841	TM14-13	79	22942
0.975	TM14-13	79	23691
0.025	TM14-15	79	14340
0.159	TM14-15	79	14627
0.5	TM14-15	79	14939
0.841	TM14-15	79	15262
0.975	TM14-15	79	15580
0.025	TM14-16	79	12847
0.159	TM14-16	79	13172
0.5	TM14-16	79	13513
0.841	TM14-16	79	13873
0.975	TM14-16	79	14245
0.025	TM14-17	79	14117
0.159	TM14-17	79	14424
0.5	TM14-17	79	14755
0.841	TM14-17	79	15099
0.975	TM14-17	79	15443
0.025	TM14-18	79	14414
0.159	TM14-18	79	14684
0.5	TM14-18	79	14975
0.841	TM14-18	79	15277
0.975	TM14-18	79	15575
0.025	UpLy-12-10	79	13325
0.159	UpLy-12-10	79	13657
0.5	UpLy-12-10	79	14029
0.841	UpLy-12-10	79	14428
0.975	UpLy-12-10	79	14833
0.025	C2-Boulder1	80	14335
0.159	C2-Boulder1	80	14613
0.5	C2-Boulder1	80	14923
0.841	C2-Boulder1	80	15252
0.975	C2-Boulder1	80	15573
0.025	C2-Boulder2	80	14039
0.159	C2-Boulder2	80	14478
0.5	C2-Boulder2	80	14946
0.841	C2-Boulder2	80	15427
0.975	C2-Boulder2	80	15898
0.025	LoLy-11-08	80	13621
0.159	LoLy-11-08	80	14016
0.5	LoLy-11-08	80	14437
0.841	LoLy-11-08	80	14870
0.975	LoLy-11-08	80	15298
0.025	LyCy-1	80	12635
0.159	LyCy-1	80	13243
0.5	LyCy-1	80	13889
0.841	LyCy-1	80	14552
0.975	LyCy-1	80	15207
0.025	LyCy-3	80	15460
0.159	LyCy-3	80	16185
0.5	LyCy-3	80	16951
0.841	LyCy-3	80	17733
0.975	LyCy-3	80	18501
0.025	LyCy-4	80	13951
0.159	LyCy-4	80	14761
0.5	LyCy-4	80	15614
0.841	LyCy-4	80	16481
0.975	LyCy-4	80	17333
0.025	LyCy-5	80	15742
0.159	LyCy-5	80	16320
0.5	LyCy-5	80	16936
0.841	LyCy-5	80	17570
0.975	LyCy-5	80	18197
0.025	TM14-01	80	14664
0.159	TM14-01	80	15016
0.5	TM14-01	80	15384
0.841	TM14-01	80	15769
0.975	TM14-01	80	16177
0.025	TM14-02	80	13438
0.159	TM14-02	80	13768
0.5	TM14-02	80	14130
0.841	TM14-02	80	14498
0.975	TM14-02	80	14850
0.025	TM14-03	80	14030
0.159	TM14-03	80	14354
0.5	TM14-03	80	14696
0.841	TM14-03	80	15044
0.975	TM14-03	80	15382
0.025	TM14-04	80	13265
0.159	TM14-04	80	13566
0.5	TM14-04	80	13892
0.841	TM14-04	80	14235
0.975	TM14-04	80	14579
0.025	TM14-05	80	12888
0.159	TM14-05	80	13270
0.5	TM14-05	80	13677
0.841	TM14-05	80	14104
0.975	TM14-05	80	14540
0.025	TM14-06	80	13463
0.159	TM14-06	80	13788
0.5	TM14-06	80	14154
0.841	TM14-06	80	14542
0.975	TM14-06	80	14912
0.025	TM14-07	80	15231
0.159	TM14-07	80	15573
0.5	TM14-07	80	15950
0.841	TM14-07	80	16354
0.975	TM14-07	80	16773
0.025	TM14-11	80	13223
0.159	TM14-11	80	13580
0.5	TM14-11	80	13979
0.841	TM14-11	80	14397
0.975	TM14-11	80	14807
0.025	TM14-12	80	14724
0.159	TM14-12	80	15029
0.5	TM14-12	80	15361
0.841	TM14-12	80	15717
0.975	TM14-12	80	16095
0.025	TM14-13	80	21053
0.159	TM14-13	80	21635
0.5	TM14-13	80	22288
0.841	TM14-13	80	22995
0.975	TM14-13	80	23743
0.025	TM14-15	80	14344
0.159	TM14-15	80	14637
0.5	TM14-15	80	14958
0.841	TM14-15	80	15290
0.975	TM14-15	80	15617
0.025	TM14-16	80	12855
0.159	TM14-16	80	13188
0.5	TM14-16	80	13536
0.841	TM14-16	80	13896
0.975	TM14-16	80	14259
0.025	TM14-17	80	14151
0.159	TM14-17	80	14464
0.5	TM14-17	80	14797
0.841	TM14-17	80	15141
0.975	TM14-17	80	15476
0.025	TM14-18	80	14413
0.159	TM14-18	80	14685
0.5	TM14-18	80	14980
0.841	TM14-18	80	15286
0.975	TM14-18	80	15587
0.025	UpLy-12-10	80	13352
0.159	UpLy-12-10	80	13696
0.5	UpLy-12-10	80	14077
0.841	UpLy-12-10	80	14485
0.975	UpLy-12-10	80	14868
0.025	C2-Boulder1	82	14357
0.159	C2-Boulder1	82	14638
0.5	C2-Boulder1	82	14951
0.841	C2-Boulder1	82	15276
0.975	C2-Boulder1	82	15601
0.025	C2-Boulder2	82	14084
0.159	C2-Boulder2	82	14519
0.5	C2-Boulder2	82	14989
0.841	C2-Boulder2	82	15472
0.975	C2-Boulder2	82	15949
0.025	LoLy-11-08	82	13633
0.159	LoLy-11-08	82	14023
0.5	LoLy-11-08	82	14440
0.841	LoLy-11-08	82	14871
0.975	LoLy-11-08	82	15301
0.025	LyCy-1	82	12660
0.159	LyCy-1	82	13278
0.5	LyCy-1	82	13935
0.841	LyCy-1	82	14613
0.975	LyCy-1	82	15288
0.025	LyCy-3	82	15474
0.159	LyCy-3	82	16211
0.5	LyCy-3	82	16993
0.841	LyCy-3	82	17796
0.975	LyCy-3	82	18592
0.025	LyCy-4	82	13984
0.159	LyCy-4	82	14796
0.5	LyCy-4	82	15649
0.841	LyCy-4	82	16518
0.975	LyCy-4	82	17374
0.025	LyCy-5	82	15819
0.159	LyCy-5	82	16397
0.5	LyCy-5	82	17015
0.841	LyCy-5	82	17654
0.975	LyCy-5	82	18290
0.025	TM14-01	82	14684
0.159	TM14-01	82	15037
0.5	TM14-01	82	15410
0.841	TM14-01	82	15804
0.975	TM14-01	82	16232
0.025	TM14-02	82	13443
0.159	TM14-02	82	13778
0.5	TM14-02	82	14143
0.841	TM14-02	82	14524
0.975	TM14-02	82	14889
0.025	TM14-03	82	14031
0.159	TM14-03	82	14357
0.5	TM14-03	82	14701
0.841	TM14-03	82	15051
0.975	TM14-03	82	15394
0.025	TM14-04	82	13307
0.159	TM14-04	82	13609
0.5	TM14-04	82	13941
0.841	TM14-04	82	14291
0.975	TM14-04	82	14650
0.025	TM14-05	82	12930
0.159	TM14-05	82	13310
0.5	TM14-05	82	13718
0.841	TM14-05	82	14139
0.975	TM14-05	82	14557
0.025	TM14-06	82	13487
0.159	TM14-06	82	13814
0.5	TM14-06	82	14174
0.841	TM14-06	82	14555
0.975	TM14-06	82	14936
0.025	TM14-07	82	15246
0.159	TM14-07	82	15590
0.5	TM14-07	82	15975
0.841	TM14-07	82	16397
0.975	TM14-07	82	16846
0.025	TM14-11	82	13256
0.159	TM14-11	82	13616
0.5	TM14-11	82	14013
0.841	TM14-11	82	14439
0.975	TM14-11	82	14877
0.025	TM14-12	82	14723
0.159	TM14-12	82	15032
0.5	TM14-12	82	15365
0.841	TM14-12	82	15715
0.975	TM14-12	82	16075
0.025	TM14-13	82	21089
0.159	TM14-13	82	21685
0.5	TM14-13	82	22334
0.841	TM14-13	82	23030
0.975	TM14-13	82	23773
0.025	TM14-15	82	14375
0.159	TM14-15	82	14673
0.5	TM14-15	82	14992
0.841	TM14-15	82	15315
0.975	TM14-15	82	15622
0.025	TM14-16	82	12897
0.159	TM14-16	82	13215
0.5	TM14-16	82	13561
0.841	TM14-16	82	13924
0.975	TM14-16	82	14292
0.025	TM14-17	82	14168
0.159	TM14-17	82	14481
0.5	TM14-17	82	14818
0.841	TM14-17	82	15169
0.975	TM14-17	82	15523
0.025	TM14-18	82	14422
0.159	TM14-18	82	14696
0.5	TM14-18	82	14992
0.841	TM14-18	82	15299
0.975	TM14-18	82	15603
0.025	UpLy-12-10	82	13390
0.159	UpLy-12-10	82	13727
0.5	UpLy-12-10	82	14112
0.841	UpLy-12-10	82	14523
0.975	UpLy-12-10	82	14907
0.025	C2-Boulder1	83	14366
0.159	C2-Boulder1	83	14646
0.5	C2-Boulder1	83	14965
0.841	C2-Boulder1	83	15298
0.975	C2-Boulder1	83	15634
0.025	C2-Boulder2	83	14108
0.159	C2-Boulder2	83	14542
0.5	C2-Boulder2	83	15006
0.841	C2-Boulder2	83	15474
0.975	C2-Boulder2	83	15927
0.025	LoLy-11-08	83	13639
0.159	LoLy-11-08	83	14029
0.5	LoLy-11-08	83	14443
0.841	LoLy-11-08	83	14869
0.975	LoLy-11-08	83	15292
0.025	LyCy-1	83	12688
0.159	LyCy-1	83	13309
0.5	LyCy-1	83	13968
0.841	LyCy-1	83	14645
0.975	LyCy-1	83	15317
0.025	LyCy-3	83	15507
0.159	LyCy-3	83	16238
0.5	LyCy-3	83	17010
0.841	LyCy-3	83	17798
0.975	LyCy-3	83	18579
0.025	LyCy-4	83	14008
0.159	LyCy-4	83	14825
0.5	LyCy-4	83	15685
0.841	LyCy-4	83	16561
0.975	LyCy-4	83	17422
0.025	LyCy-5	83	15811
0.159	LyCy-5	83	16392
0.5	LyCy-5	83	17013
0.841	LyCy-5	83	17658
0.975	LyCy-5	83	18306
0.025	TM14-01	83	14709
0.159	TM14-01	83	15067
0.5	TM14-01	83	15445
0.841	TM14-01	83	15837
0.975	TM14-01	83	16228
0.025	TM14-02	83	13478
0.159	TM14-02	83	13805
0.5	TM14-02	83	14159
0.841	TM14-02	83	14522
0.975	TM14-02	83	14882
0.025	TM14-03	83	14033
0.159	TM14-03	83	14363
0.5	TM14-03	83	14709
0.841	TM14-03	83	15058
0.975	TM14-03	83	15399
0.025	TM14-04	83	13297
0.159	TM14-04	83	13611
0.5	TM14-04	83	13949
0.841	TM14-04	83	14302
0.975	TM14-04	83	14654
0.025	TM14-05	83	12948
0.159	TM14-05	83	13327
0.5	TM14-05	83	13735
0.841	TM14-05	83	14158
0.975	TM14-05	83	14579
0.025	TM14-06	83	13480
0.159	TM14-06	83	13808
0.5	TM14-06	83	14175
0.841	TM14-06	83	14555
0.975	TM14-06	83	14922
0.025	TM14-07	83	15257
0.159	TM14-07	83	15607
0.5	TM14-07	83	15999
0.841	TM14-07	83	16440
0.975	TM14-07	83	16892
0.025	TM14-11	83	13255
0.159	TM14-11	83	13623
0.5	TM14-11	83	14027
0.841	TM14-11	83	14453
0.975	TM14-11	83	14878
0.025	TM14-12	83	14726
0.159	TM14-12	83	15033
0.5	TM14-12	83	15365
0.841	TM14-12	83	15718
0.975	TM14-12	83	16088
0.025	TM14-13	83	21125
0.159	TM14-13	83	21708
0.5	TM14-13	83	22349
0.841	TM14-13	83	23046
0.975	TM14-13	83	23788
0.025	TM14-15	83	14394
0.159	TM14-15	83	14684
0.5	TM14-15	83	14997
0.841	TM14-15	83	15320
0.975	TM14-15	83	15636
0.025	TM14-16	83	12915
0.159	TM14-16	83	13241
0.5	TM14-16	83	13590
0.841	TM14-16	83	13960
0.975	TM14-16	83	14345
0.025	TM14-17	83	14180
0.159	TM14-17	83	14495
0.5	TM14-17	83	14833
0.841	TM14-17	83	15184
0.975	TM14-17	83	15530
0.025	TM14-18	83	14424
0.159	TM14-18	83	14697
0.5	TM14-18	83	14992
0.841	TM14-18	83	15299
0.975	TM14-18	83	15602
0.025	UpLy-12-10	83	13376
0.159	UpLy-12-10	83	13721
0.5	UpLy-12-10	83	14109
0.841	UpLy-12-10	83	14522
0.975	UpLy-12-10	83	14930
0.025	C2-Boulder1	85	14366
0.159	C2-Boulder1	85	14654
0.5	C2-Boulder1	85	14975
0.841	C2-Boulder1	85	15307
0.975	C2-Boulder1	85	15649
0.025	C2-Boulder2	85	14137
0.159	C2-Boulder2	85	14574
0.5	C2-Boulder2	85	15042
0.841	C2-Boulder2	85	15520
0.975	C2-Boulder2	85	15995
0.025	LoLy-11-08	85	13640
0.159	LoLy-11-08	85	14030
0.5	LoLy-11-08	85	14446
0.841	LoLy-11-08	85	14873
0.975	LoLy-11-08	85	15291
0.025	LyCy-1	85	12720
0.159	LyCy-1	85	13336
0.5	LyCy-1	85	13994
0.841	LyCy-1	85	14675
0.975	LyCy-1	85	15351
0.025	LyCy-3	85	15563
0.159	LyCy-3	85	16298
0.5	LyCy-3	85	17078
0.841	LyCy-3	85	17878
0.975	LyCy-3	85	18672
0.025	LyCy-4	85	14057
0.159	LyCy-4	85	14878
0.5	LyCy-4	85	15744
0.841	LyCy-4	85	16629
0.975	LyCy-4	85	17502
0.025	LyCy-5	85	15872
0.159	LyCy-5	85	16457
0.5	LyCy-5	85	17078
0.841	LyCy-5	85	17715
0.975	LyCy-5	85	18350
0.025	TM14-01	85	14736
0.159	TM14-01	85	15093
0.5	TM14-01	85	15476
0.841	TM14-01	85	15889
0.975	TM14-01	85	16319
0.025	TM14-02	85	13505
0.159	TM14-02	85	13845
0.5	TM14-02	85	14206
0.841	TM14-02	85	14566
0.975	TM14-02	85	14905
0.025	TM14-03	85	14018
0.159	TM14-03	85	14348
0.5	TM14-03	85	14697
0.841	TM14-03	85	15052
0.975	TM14-03	85	15398
0.025	TM14-04	85	13325
0.159	TM14-04	85	13637
0.5	TM14-04	85	13982
0.841	TM14-04	85	14345
0.975	TM14-04	85	14691
0.025	TM14-05	85	12970
0.159	TM14-05	85	13356
0.5	TM14-05	85	13775
0.841	TM14-05	85	14210
0.975	TM14-05	85	14640
0.025	TM14-06	85	13518
0.159	TM14-06	85	13849
0.5	TM14-06	85	14217
0.841	TM14-06	85	14598
0.975	TM14-06	85	14968
0.025	TM14-07	85	15263
0.159	TM14-07	85	15622
0.5	TM14-07	85	16025
0.841	TM14-07	85	16460
0.975	TM14-07	85	16914
0.025	TM14-11	85	13313
0.159	TM14-11	85	13694
0.5	TM14-11	85	14103
0.841	TM14-11	85	14526
0.975	TM14-11	85	14953
0.025	TM14-12	85	14763
0.159	TM14-12	85	15073
0.5	TM14-12	85	15404
0.841	TM14-12	85	15753
0.975	TM14-12	85	16121
0.025	TM14-13	85	21152
0.159	TM14-13	85	21747
0.5	TM14-13	85	22405
0.841	TM14-13	85	23124
0.975	TM14-13	85	23900
0.025	TM14-15	85	14405
0.159	TM14-15	85	14707
0.5	TM14-15	85	15027
0.841	TM14-15	85	15357
0.975	TM14-15	85	15678
0.025	TM14-16	85	12943
0.159	TM14-16	85	13272
0.5	TM14-16	85	13620
0.841	TM14-16	85	13983
0.975	TM14-16	85	14349
0.025	TM14-17	85	14199
0.159	TM14-17	85	14520
0.5	TM14-17	85	14867
0.841	TM14-17	85	15220
0.975	TM14-17	85	15561
0.025	TM14-18	85	14446
0.159	TM14-18	85	14726
0.5	TM14-18	85	15029
0.841	TM14-18	85	15343
0.975	TM14-18	85	15657
0.025	UpLy-12-10	85	13438
0.159	UpLy-12-10	85	13770
0.5	UpLy-12-10	85	14161
0.841	UpLy-12-10	85	14586
0.975	UpLy-12-10	85	15007
0.025	C2-Boulder1	87	14375
0.159	C2-Boulder1	87	14661
0.5	C2-Boulder1	87	14988
0.841	C2-Boulder1	87	15340
0.975	C2-Boulder1	87	15706
0.025	C2-Boulder2	87	14202
0.159	C2-Boulder2	87	14638
0.5	C2-Boulder2	87	15106
0.841	C2-Boulder2	87	15584
0.975	C2-Boulder2	87	16058
0.025	LoLy-11-08	87	13624
0.159	LoLy-11-08	87	14017
0.5	LoLy-11-08	87	14435
0.841	LoLy-11-08	87	14863
0.975	LoLy-11-08	87	15288
0.025	LyCy-1	87	12762
0.159	LyCy-1	87	13387
0.5	LyCy-1	87	14055
0.841	LyCy-1	87	14741
0.975	LyCy-1	87	15415
0.025	LyCy-3	87	15613
0.159	LyCy-3	87	16356
0.5	LyCy-3	87	17140
0.841	LyCy-3	87	17941
0.975	LyCy-3	87	18731
0.025	LyCy-4	87	14083
0.159	LyCy-4	87	14904
0.5	LyCy-4	87	15770
0.841	LyCy-4	87	16652
0.975	LyCy-4	87	17522
0.025	LyCy-5	87	15902
0.159	LyCy-5	87	16488
0.5	LyCy-5	87	17111
0.841	LyCy-5	87	17757
0.975	LyCy-5	87	18400
0.025	TM14-01	87	14769
0.159	TM14-01	87	15136
0.5	TM14-01	87	15525
0.841	TM14-01	87	15942
0.975	TM14-01	87	16377
0.025	TM14-02	87	13507
0.159	TM14-02	87	13853
0.5	TM14-02	87	14226
0.841	TM14-02	87	14596
0.975	TM14-02	87	14943
0.025	TM14-03	87	14022
0.159	TM14-03	87	14355
0.5	TM14-03	87	14704
0.841	TM14-03	87	15058
0.975	TM14-03	87	15402
0.025	TM14-04	87	13369
0.159	TM14-04	87	13691
0.5	TM14-04	87	14037
0.841	TM14-04	87	14398
0.975	TM14-04	87	14744
0.025	TM14-05	87	13012
0.159	TM14-05	87	13399
0.5	TM14-05	87	13815
0.841	TM14-05	87	14244
0.975	TM14-05	87	14667
0.025	TM14-06	87	13545
0.159	TM14-06	87	13875
0.5	TM14-06	87	14243
0.841	TM14-06	87	14625
0.975	TM14-06	87	14995
0.025	TM14-07	87	15293
0.159	TM14-07	87	15648
0.5	TM14-07	87	16045
0.841	TM14-07	87	16468
0.975	TM14-07	87	16886
0.025	TM14-11	87	13318
0.159	TM14-11	87	13700
0.5	TM14-11	87	14115
0.841	TM14-11	87	14537
0.975	TM14-11	87	14947
0.025	TM14-12	87	14782
0.159	TM14-12	87	15094
0.5	TM14-12	87	15435
0.841	TM14-12	87	15799
0.975	TM14-12	87	16170
0.025	TM14-13	87	21212
0.159	TM14-13	87	21816
0.5	TM14-13	87	22480
0.841	TM14-13	87	23191
0.975	TM14-13	87	23953
0.025	TM14-15	87	14442
0.159	TM14-15	87	14745
0.5	TM14-15	87	15071
0.841	TM14-15	87	15407
0.975	TM14-15	87	15746
0.025	TM14-16	87	12973
0.159	TM14-16	87	13302
0.5	TM14-16	87	13657
0.841	TM14-16	87	14032
0.975	TM14-16	87	14401
0.025	TM14-17	87	14246
0.159	TM14-17	87	14567
0.5	TM14-17	87	14914
0.841	TM14-17	87	15270
0.975	TM14-17	87	15610
0.025	TM14-18	87	14455
0.159	TM14-18	87	14737
0.5	TM14-18	87	15044
0.841	TM14-18	87	15363
0.975	TM14-18	87	15674
0.025	UpLy-12-10	87	13411
0.159	UpLy-12-10	87	13792
0.5	UpLy-12-10	87	14208
0.841	UpLy-12-10	87	14633
0.975	UpLy-12-10	87	15051
0.025	C2-Boulder1	89	14401
0.159	C2-Boulder1	89	14693
0.5	C2-Boulder1	89	15026
0.841	C2-Boulder1	89	15372
0.975	C2-Boulder1	89	15712
0.025	C2-Boulder2	89	14210
0.159	C2-Boulder2	89	14657
0.5	C2-Boulder2	89	15130
0.841	C2-Boulder2	89	15611
0.975	C2-Boulder2	89	16090
0.025	LoLy-11-08	89	13630
0.159	LoLy-11-08	89	14025
0.5	LoLy-11-08	89	14443
0.841	LoLy-11-08	89	14872
0.975	LoLy-11-08	89	15297
0.025	LyCy-1	89	12810
0.159	LyCy-1	89	13441
0.5	LyCy-1	89	14116
0.841	LyCy-1	89	14809
0.975	LyCy-1	89	15494
0.025	LyCy-3	89	15649
0.159	LyCy-3	89	16390
0.5	LyCy-3	89	17179
0.841	LyCy-3	89	17990
0.975	LyCy-3	89	18797
0.025	LyCy-4	89	14122
0.159	LyCy-4	89	14949
0.5	LyCy-4	89	15823
0.841	LyCy-4	89	16716
0.975	LyCy-4	89	17599
0.025	LyCy-5	89	15952
0.159	LyCy-5	89	16538
0.5	LyCy-5	89	17167
0.841	LyCy-5	89	17815
0.975	LyCy-5	89	18452
0.025	TM14-01	89	14815
0.159	TM14-01	89	15184
0.5	TM14-01	89	15577
0.841	TM14-01	89	15997
0.975	TM14-01	89	16446
0.025	TM14-02	89	13512
0.159	TM14-02	89	13868
0.5	TM14-02	89	14251
0.841	TM14-02	89	14637
0.975	TM14-02	89	15003
0.025	TM14-03	89	14021
0.159	TM14-03	89	14349
0.5	TM14-03	89	14695
0.841	TM14-03	89	15047
0.975	TM14-03	89	15393
0.025	TM14-04	89	13385
0.159	TM14-04	89	13709
0.5	TM14-04	89	14058
0.841	TM14-04	89	14427
0.975	TM14-04	89	14784
0.025	TM14-05	89	13024
0.159	TM14-05	89	13419
0.5	TM14-05	89	13847
0.841	TM14-05	89	14295
0.975	TM14-05	89	14737
0.025	TM14-06	89	13564
0.159	TM14-06	89	13899
0.5	TM14-06	89	14264
0.841	TM14-06	89	14648
0.975	TM14-06	89	15034
0.025	TM14-07	89	15326
0.159	TM14-07	89	15690
0.5	TM14-07	89	16097
0.841	TM14-07	89	16536
0.975	TM14-07	89	16978
0.025	TM14-11	89	13377
0.159	TM14-11	89	13749
0.5	TM14-11	89	14170
0.841	TM14-11	89	14616
0.975	TM14-11	89	15065
0.025	TM14-12	89	14778
0.159	TM14-12	89	15091
0.5	TM14-12	89	15430
0.841	TM14-12	89	15790
0.975	TM14-12	89	16161
0.025	TM14-13	89	21237
0.159	TM14-13	89	21834
0.5	TM14-13	89	22510
0.841	TM14-13	89	23239
0.975	TM14-13	89	23989
0.025	TM14-15	89	14465
0.159	TM14-15	89	14774
0.5	TM14-15	89	15103
0.841	TM14-15	89	15439
0.975	TM14-15	89	15786
0.025	TM14-16	89	12997
0.159	TM14-16	89	13329
0.5	TM14-16	89	13688
0.841	TM14-16	89	14073
0.975	TM14-16	89	14463
0.025	TM14-17	89	14273
0.159	TM14-17	89	14598
0.5	TM14-17	89	14943
0.841	TM14-17	89	15295
0.975	TM14-17	89	15639
0.025	TM14-18	89	14477
0.159	TM14-18	89	14761
0.5	TM14-18	89	15069
0.841	TM14-18	89	15387
0.975	TM14-18	89	15704
0.025	UpLy-12-10	89	13504
0.159	UpLy-12-10	89	13867
0.5	UpLy-12-10	89	14269
0.841	UpLy-12-10	89	14664
0.975	UpLy-12-10	89	15062
0.025	C2-Boulder1	90	14396
0.159	C2-Boulder1	90	14687
0.5	C2-Boulder1	90	15012
0.841	C2-Boulder1	90	15348
0.975	C2-Boulder1	90	15686
0.025	C2-Boulder2	90	14241
0.159	C2-Boulder2	90	14677
0.5	C2-Boulder2	90	15144
0.841	C2-Boulder2	90	15621
0.975	C2-Boulder2	90	16098
0.025	LoLy-11-08	90	13631
0.159	LoLy-11-08	90	14027
0.5	LoLy-11-08	90	14447
0.841	LoLy-11-08	90	14876
0.975	LoLy-11-08	90	15298
0.025	LyCy-1	90	12851
0.159	LyCy-1	90	13481
0.5	LyCy-1	90	14155
