Station_ID	Station_Name	Latitude	Longitude	Elevation_ft	Elevation_m	River_Basin	Record_Type	Month	Insolation_MJperM2	Avg_diff_cm	Avg_diff_SD	Avg_diff_n	Avg_SWE_m	SWE_m_SD	SWE_n	Cor_SWEvsElevation	Cor_SWEvsInsolation	R_squared
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	April	628.5				0.261821506666666	0.309292014903341	5	0.355143053243069	-0.0123946530632691	0.121152586735371
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	May	766.02				0.0745367096774194	0.124408985200539	7	0.538642056595992	0.183649261803028	0.538334349925135
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	June	783.02				9.67619047619048e-05	0.000256007936384917	7	0.518287894485839	-0.268750650545776	0.270694396378618
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	July	787.71				0	0	7	0.360980358360112	-0.0894020404911492	0.117038051032853
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	August	692.26				0	0	7	0.374868816434567	-0.0330745193046189	0.141307278897059
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	September	533.5				0	0	7	0.0902117095102845	0.37718412070553	0.00403976867041546
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	October	348.21				0.00149532258064516	0.00278124117662115	8	0.665146076526165	0.0475245249724105	0.454910605867191
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	November	222.75				0.0245505111111111	0.0568698685998326	9	0.685296017450218	-0.0332400777694348	0.489425115421562
DPO	Devil's Postpile	37.6294	-119.0847	7569	2307	San Joaquin	ONLY_DAILY	December	179.04				0.113436868202765	0.095305452133494	7	0.520576548712945	-0.0638088590520588	0.246458088996122
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	January	229.14				0.86995183039274		1	0.226860524027306	0.0164965881632034	0.121184362015554
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	February	308.78				0.48072729066696		52	0.212580840916089	0.0624046104174903	0.038777645161961
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	March	513.62				0.592177557755033		55	0.193057491557799	0.000970126669397888	0.0286103483667989
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	April	661.69				0.60945467162095		68	0.355143053243069	-0.0123946530632691	0.121152586735371
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	May	803.82				0.461785381589165		25	0.538642056595992	0.183649261803028	0.538334349925135
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	June	820.79						0	0.518287894485839	-0.268750650545776	0.270694396378618
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	July	826.15						0	0.360980358360112	-0.0894020404911492	0.117038051032853
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	August	727.87						0	0.374868816434567	-0.0330745193046189	0.141307278897059
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	September	564.97						0	0.0902117095102845	0.37718412070553	0.00403976867041546
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	October	374.54						0	0.665146076526165	0.0475245249724105	0.454910605867191
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	November	243.25						0	0.685296017450218	-0.0332400777694348	0.489425115421562
DTL	Dutch Lake	37.258	-118.997	9100	2770	San Joaquin	MONTHLY	December	196.85						0	0.520576548712945	-0.0638088590520588	0.246458088996122
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	January	191.71				0.0799870222348025		3	0.226860524027306	0.0164965881632034	0.121184362015554
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	February	269.75				0.398571073087555		15	0.212580840916089	0.0624046104174903	0.038777645161961
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	March	473.64				0.527772973710009		12	0.193057491557799	0.000970126669397888	0.0286103483667989
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	April	637.66				0.781212969755708		52	0.355143053243069	-0.0123946530632691	0.121152586735371
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	May	799.26				0.628647390287025		6	0.538642056595992	0.183649261803028	0.538334349925135
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	June	826.11						0	0.518287894485839	-0.268750650545776	0.270694396378618
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	July	826.41						0	0.360980358360112	-0.0894020404911492	0.117038051032853
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	August	709.34						0	0.374868816434567	-0.0330745193046189	0.141307278897059
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	September	528.06						0	0.0902117095102845	0.37718412070553	0.00403976867041546
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	October	332.43						0	0.665146076526165	0.0475245249724105	0.454910605867191
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	November	205.36						0	0.685296017450218	-0.0332400777694348	0.489425115421562
EML	Emerald Lake	37.183	-118.762	10600	3230	San Joaquin	MONTHLY	December	162.27						0	0.520576548712945	-0.0638088590520588	0.246458088996122
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	January	203.72				0.0802594633341267		1	0.226860524027306	0.0164965881632034	0.121184362015554
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	February	280.68				0.585454352604384		75	0.212580840916089	0.0624046104174903	0.038777645161961
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	March	476.38				0.744214268782788		75	0.193057491557799	0.000970126669397888	0.0286103483667989
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	April	621.73				0.757537777106991		77	0.355143053243069	-0.0123946530632691	0.121152586735371
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	May	761.04				0.312899572422466		70	0.538642056595992	0.183649261803028	0.538334349925135
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	June	778.75				0		1	0.518287894485839	-0.268750650545776	0.270694396378618
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	July	782.94						0	0.360980358360112	-0.0894020404911492	0.117038051032853
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	August	685.89						0	0.374868816434567	-0.0330745193046189	0.141307278897059
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	September	526.19						0	0.0902117095102845	0.37718412070553	0.00403976867041546
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	October	342.67						0	0.665146076526165	0.0475245249724105	0.454910605867191
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	November	217.39						0	0.685296017450218	-0.0332400777694348	0.489425115421562
GFL	Gin Flat	37.765	-119.773	7000	2130	Merced	MONTHLY	December	173.74						0	0.520576548712945	-0.0638088590520588	0.246458088996122
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	January	239.55				0.326452224917046	0.206316612661633	41	0.226860524027306	0.0164965881632034	0.121184362015554
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	February	318.92				0.505309656711823	0.300023639018525	40	0.212580840916089	0.0624046104174903	0.038777645161961
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	March	520.12				0.683061362190037	0.374357739463946	42	0.193057491557799	0.000970126669397888	0.0286103483667989
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	April	656.13				0.595177588403263	0.453141742893071	44	0.355143053243069	-0.0123946530632691	0.121152586735371
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	May	784.06				0.259107373900294	0.376070873816565	44	0.538642056595992	0.183649261803028	0.538334349925135
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	June	794.85				0.0292646484848486	0.0993601792780253	44	0.518287894485839	-0.268750650545776	0.270694396378618
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	July	802.87				2.79325513196482e-05	0.000185283584329239	44	0.360980358360112	-0.0894020404911492	0.117038051032853
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	August	717.57				5.88445747800586e-05	0.000291395963832226	44	0.374868816434567	-0.0330745193046189	0.141307278897059
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	September	568.5				0.00014329362962963	0.000961242889783589	45	0.0902117095102845	0.37718412070553	0.00403976867041546
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	October	384.92				0.00317124165497896	0.00967789228959614	46	0.665146076526165	0.0475245249724105	0.454910605867191
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	November	253.71				0.0312428282608695	0.0400622028646997	46	0.685296017450218	-0.0332400777694348	0.489425115421562
GRM	Green Mountain	37.555	-119.238	7900	2410	San Joaquin	ONLY_DAILY	December	206.77				0.142201865634739	0.106411050352778	44	0.520576548712945	-0.0638088590520588	0.246458088996122
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	January	258.81				0.231107263477939	0.160171338280253	30	0.226860524027306	0.0164965881632034	0.121184362015554
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	February	337.57				0.363301564655174	0.246838364699668	32	0.212580840916089	0.0624046104174903	0.038777645161961
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	March	534.37				0.442116941437839	0.319334653155815	33	0.193057491557799	0.000970126669397888	0.0286103483667989
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	April	653.78				0.327501442424243	0.376145519436689	33	0.355143053243069	-0.0123946530632691	0.121152586735371
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	May	762.12				0.130338629981025	0.267771077510548	34	0.538642056595992	0.183649261803028	0.538334349925135
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	June	764.63				0.0114543737373737	0.0365301909099854	33	0.518287894485839	-0.268750650545776	0.270694396378618
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	July	776.47				0	0	35	0.360980358360112	-0.0894020404911492	0.117038051032853
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	August	708.91				1.96645161290323e-05	8.85866648221141e-05	35	0.374868816434567	-0.0330745193046189	0.141307278897059
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	September	578.91				0	0	35	0.0902117095102845	0.37718412070553	0.00403976867041546
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	October	404.23				0.00185853087557604	0.00558317835708991	35	0.665146076526165	0.0475245249724105	0.454910605867191
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	November	272.97				0.0168505481481482	0.0263045216998969	36	0.685296017450218	-0.0332400777694348	0.489425115421562
GRV	Graveyard Meadow	37.465	-119.29	6900	2100	San Joaquin	ONLY_DAILY	December	224.8				0.100859744416874	0.0861257123383126	30	0.520576548712945	-0.0638088590520588	0.246458088996122
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	January	201.03				0.0798496542900367		2	0.226860524027306	0.0164965881632034	0.121184362015554
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	February	278.18				0.602801612043755		16	0.212580840916089	0.0624046104174903	0.038777645161961
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	March	475.24				0.858705074734247		23	0.193057491557799	0.000970126669397888	0.0286103483667989
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	April	625.35				0.953273392869066		52	0.355143053243069	-0.0123946530632691	0.121152586735371
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	May	769.83				0.848686252392549		3	0.538642056595992	0.183649261803028	0.538334349925135
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	June	789.54						0	0.518287894485839	-0.268750650545776	0.270694396378618
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	July	792.85						0	0.360980358360112	-0.0894020404911492	0.117038051032853
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	August	691.48						0	0.374868816434567	-0.0330745193046189	0.141307278897059
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	September	526.1						0	0.0902117095102845	0.37718412070553	0.00403976867041546
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	October	340.35						0	0.665146076526165	0.0475245249724105	0.454910605867191
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	November	214.53						0	0.685296017450218	-0.0332400777694348	0.489425115421562
HCL	Huckleberry Lake	38.102	-119.745	7800	2380	Tuolumne	MONTHLY	December	170.73						0	0.520576548712945	-0.0638088590520588	0.246458088996122
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	January	180.26	8.57864516129032		1	0.542592930622702	0.268858731119908	70	0.226860524027306	0.0164965881632034	0.121184362015554
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	February	234.75	14.3245578558465	11.9813302358605	19	0.838781444600761	0.418603662311913	70	0.212580840916089	0.0624046104174903	0.038777645161961
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	March	381.55	9.37970107526881	24.6533943700881	18	1.09870468139676	0.489759388265167	70	0.193057491557799	0.000970126669397888	0.0286103483667989
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	April	493.5	-6.70667757575757	23.3254389976599	22	1.12582751422666	0.526262070058202	70	0.355143053243069	-0.0123946530632691	0.121152586735371
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	May	587.36	-37.5056227504244	16.6567837086895	19	0.723992356177507	0.458906160693857	70	0.538642056595992	0.183649261803028	0.538334349925135
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	June	592.31				0.152844239327287	0.214823806311964	70	0.518287894485839	-0.268750650545776	0.270694396378618
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	July	599.34				0.00577477521317588	0.018556514643597	70	0.360980358360112	-0.0894020404911492	0.117038051032853
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	August	541.11				0.000264158565311472	0.00104120397129248	70	0.374868816434567	-0.0330745193046189	0.141307278897059
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	September	419.66				1.39955798370631e-06	6.03178972974963e-06	70	0.0902117095102845	0.37718412070553	0.00403976867041546
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	October	282.91				0.00496288302639815	0.00473845767803287	71	0.665146076526165	0.0475245249724105	0.454910605867191
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	November	189.57				0.086179195994103	0.0510507385701975	71	0.685296017450218	-0.0332400777694348	0.489425115421562
HRS	Horse Meadow	38.158	-119.662	8400	2560	Tuolumne	BOTH	December	156.62				0.310591119801098	0.162941219627977	71	0.520576548712945	-0.0638088590520588	0.246458088996122
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	January	204.69				0.0799910397714913		2	0.226860524027306	0.0164965881632034	0.121184362015554
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	February	282.38				0.419824685912932		19	0.212580840916089	0.0624046104174903	0.038777645161961
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	March	482.37				0.501357550224974		15	0.193057491557799	0.000970126669397888	0.0286103483667989
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	April	635.41				0.575253114198908		63	0.355143053243069	-0.0123946530632691	0.121152586735371
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	May	783.92				0.481589209717036		12	0.538642056595992	0.183649261803028	0.538334349925135
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	June	804.91						0	0.518287894485839	-0.268750650545776	0.270694396378618
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	July	807.2						0	0.360980358360112	-0.0894020404911492	0.117038051032853
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	August	703.29						0	0.374868816434567	-0.0330745193046189	0.141307278897059
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	September	534.49						0	0.0902117095102845	0.37718412070553	0.00403976867041546
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	October	345.1						0	0.665146076526165	0.0475245249724105	0.454910605867191
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	November	218.43						0	0.685296017450218	-0.0332400777694348	0.489425115421562
HRT	Heart Lake	37.272	-118.877	10100	3080	San Joaquin	MONTHLY	December	174.45						0	0.520576548712945	-0.0638088590520588	0.246458088996122
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	January	197.76				0.3092310741944	0.232159688105703	82	0.226860524027306	0.0164965881632034	0.121184362015554
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	February	273.44	5.127625	7.96997730744886	2	0.422998315446414	0.238328433972336	82	0.212580840916089	0.0624046104174903	0.038777645161961
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	March	465.95	2.82472580645162	1.82212293553307	2	0.524525854265284	0.280642424650901	82	0.193057491557799	0.000970126669397888	0.0286103483667989
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	April	610.09	-7.57433032634032	15.0116512218848	13	0.418367160736593	0.320090471544599	82	0.355143053243069	-0.0123946530632691	0.121152586735371
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	May	748.37	-2.159	3.05328708116351	2	0.216281176584687	0.30060330866107	84	0.538642056595992	0.183649261803028	0.538334349925135
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	June	766.44				0.00830987431323566	0.0245623177388078	82	0.518287894485839	-0.268750650545776	0.270694396378618
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	July	770.25				7.71757428835774e-06	1.84797317012799e-05	82	0.360980358360112	-0.0894020404911492	0.117038051032853
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	August	673.59				5.08302585848261e-05	9.30820589114837e-05	82	0.374868816434567	-0.0330745193046189	0.141307278897059
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	September	515.22				0	0	29	0.0902117095102845	0.37718412070553	0.00403976867041546
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	October	334.21				0.00220917869207477	0.00326874884320776	83	0.665146076526165	0.0475245249724105	0.454910605867191
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	November	211.18				0.039714797998249	0.0539226076049232	83	0.685296017450218	-0.0332400777694348	0.489425115421562
HTT	Huntington Lake	37.228	-119.222	7000	2130	San Joaquin	BOTH	December	168.42				0.137900675582555	0.122168135772384	83	0.520576548712945	-0.0638088590520588	0.246458088996122
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	January	199.57						0	0.226860524027306	0.0164965881632034	0.121184362015554
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	February	276.05				0.431286455407998		12	0.212580840916089	0.0624046104174903	0.038777645161961
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	March	470.61				0.578793183816202		34	0.193057491557799	0.000970126669397888	0.0286103483667989
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	April	616.45				0.517514641597255		67	0.355143053243069	-0.0123946530632691	0.121152586735371
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	May	756.43				0.118994588961774		42	0.538642056595992	0.183649261803028	0.538334349925135
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	June	774.74						0	0.518287894485839	-0.268750650545776	0.270694396378618
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	July	778.56						0	0.360980358360112	-0.0894020404911492	0.117038051032853
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	August	680.68						0	0.374868816434567	-0.0330745193046189	0.141307278897059
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	September	520.42						0	0.0902117095102845	0.37718412070553	0.00403976867041546
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	October	337.45						0	0.665146076526165	0.0475245249724105	0.454910605867191
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	November	213.15						0	0.685296017450218	-0.0332400777694348	0.489425115421562
JCM	Jackass Meadow	37.497	-119.33	6950	2120	San Joaquin	MONTHLY	December	169.95						0	0.520576548712945	-0.0638088590520588	0.246458088996122
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	January	232.99				0.08032198768846		1	0.226860524027306	0.0164965881632034	0.121184362015554
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	February	305.99				0.50096012055931		43	0.212580840916089	0.0624046104174903	0.038777645161961
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	March	486.58				0.601674890723888		44	0.193057491557799	0.000970126669397888	0.0286103483667989
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	April	595.96				0.491788825464908		45	0.355143053243069	-0.0123946530632691	0.121152586735371
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	May	703.53				0.106472757996141		31	0.538642056595992	0.183649261803028	0.538334349925135
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	June	709.6						0	0.518287894485839	-0.268750650545776	0.270694396378618
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	July	719.02						0	0.360980358360112	-0.0894020404911492	0.117038051032853
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	August	648.74						0	0.374868816434567	-0.0330745193046189	0.141307278897059
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	September	526.68						0	0.0902117095102845	0.37718412070553	0.00403976867041546
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	October	367.15						0	0.665146076526165	0.0475245249724105	0.454910605867191
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	November	246.09						0	0.685296017450218	-0.0332400777694348	0.489425115421562
KRC	Kerrick Corral	38.177	-119.96	7000	2130	Tuolumne	MONTHLY	December	201.68						0	0.520576548712945	-0.0638088590520588	0.246458088996122
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	January	202.32				0.366174122071477	0.244973589610346	42	0.226860524027306	0.0164965881632034	0.121184362015554
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	February	279.81				0.54131258708656	0.314497965749407	42	0.212580840916089	0.0624046104174903	0.038777645161961
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	March	479.22				0.725398395161291	0.402266602008352	40	0.193057491557799	0.000970126669397888	0.0286103483667989
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	April	632.81				0.734102206941296	0.533717195258745	42	0.355143053243069	-0.0123946530632691	0.121152586735371
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	May	782.63				0.456126073518381	0.540412638434032	43	0.538642056595992	0.183649261803028	0.538334349925135
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	June	804.43				0.146350862015504	0.298534669384316	43	0.518287894485839	-0.268750650545776	0.270694396378618
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	July	806.93				0.00661237976539588	0.0272399837376241	44	0.360980358360112	-0.0894020404911492	0.117038051032853
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	August	700.55				1.97390029325513e-05	0.000130933732925995	44	0.374868816434567	-0.0330745193046189	0.141307278897059
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	September	531.11				3.38666666666666e-06	1.67786877805257e-05	45	0.0902117095102845	0.37718412070553	0.00403976867041546
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	October	342.33				0.00345660869565217	0.0082337745742945	46	0.665146076526165	0.0475245249724105	0.454910605867191
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	November	215.99				0.0416462723404256	0.0479657725158542	47	0.685296017450218	-0.0332400777694348	0.489425115421562
KSP	Kaiser Point	37.3	-119.1	9200	2800	San Joaquin	ONLY_DAILY	December	172.51				0.170500713601019	0.130012851744275	43	0.520576548712945	-0.0638088590520588	0.246458088996122
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	January	226.41				0.686929042476079		3	0.226860524027306	0.0164965881632034	0.121184362015554
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	February	306.5				0.649998725684394		43	0.212580840916089	0.0624046104174903	0.038777645161961
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	March	511.75				0.780176485218872		42	0.193057491557799	0.000970126669397888	0.0286103483667989
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	April	660.89				0.882280717002771		70	0.355143053243069	-0.0123946530632691	0.121152586735371
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	May	804.52				0.641539153258909		50	0.538642056595992	0.183649261803028	0.538334349925135
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	June	821.81						0	0.518287894485839	-0.268750650545776	0.270694396378618
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	July	826.95						0	0.360980358360112	-0.0894020404911492	0.117038051032853
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	August	727.5						0	0.374868816434567	-0.0330745193046189	0.141307278897059
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	September	563.25						0	0.0902117095102845	0.37718412070553	0.00403976867041546
KSR	Kaiser Pass	37.295	-119.102	9100	2770	San Joaquin	MONTHLY	October	372.23						0	0.665146076526165	0.0475245249724105	0.454910605867191
